SH_Price,New_Price,Brand,Model,Memory,Color,Condition,Ram,Resolution,Battery_size,No_Rear_Cameras,Model_year,Rating,Date_Extracted
7449,8900,Apple, iPhone 13 Pro Max,1024,Grey,  Excelent,6,1280,4352,3,2021,4.3,08.04.2022
7449,8900,Apple, iPhone 13 Pro Max,1024,Grey,  Excelent,6,1280,4352,3,2021,4.3,08.04.2022
7449,8900,Apple, iPhone 13 Pro Max,1024,Gold,  Excelent,6,1280,4352,3,2021,4.3,08.04.2022
5919,7700,Apple, iPhone 13 Pro Max,512,Grey,  Bun,6,1280,4352,3,2021,4.3,08.04.2022
5499,6600,Apple, iPhone 13 Pro Max,256,Grey,  Foarte Bun,6,1280,4352,3,2021,4.3,08.04.2022
719,1000,Apple, iPhone 6,64,Grey,  Ca Nou,1,740,1810,1,2014,4.5,30.04.2022
649,950,Apple, iPhone 6,32,Grey,  Excelent,1,740,1810,1,2014,4.5,30.04.2022
599,950,Apple, iPhone 6,32,Gold,  Foarte Bun,1,740,1810,1,2014,4.5,30.04.2022
529,0,Apple, iPhone 6,16,White,  Foarte Bun,1,740,1810,1,2014,4.5,30.04.2022
689,950,Apple, iPhone 6,32,Grey,  Ca Nou,1,740,1810,1,2014,4.5,30.04.2022
609,900,Apple, iPhone 6,16,Grey,  Excelent,1,740,1810,1,2014,4.5,08.04.2022
609,900,Apple, iPhone 6,16,Grey,  Excelent,1,740,1810,1,2014,4.5,08.04.2022
609,900,Apple, iPhone 6,16,Grey,  Excelent,1,740,1810,1,2014,4.5,08.04.2022
578,900,Apple, iPhone 6,16,Grey,  Excelent,1,740,1810,1,2014,4.5,08.04.2022
559,900,Apple, iPhone 6,16,White,  Foarte Bun,1,740,1810,1,2014,4.5,08.04.2022
709,1000,Apple, iPhone 6,64,Grey,  Ca Nou,1,740,1810,1,2014,4.5,08.04.2022
619,950,Apple, iPhone 6S,32,Pink,  Foarte Bun,2,740,1715,1,2015,4,30.04.2022
669,950,Apple, iPhone 6S,32,Pink,  Excelent,2,740,1715,1,2015,4,30.04.2022
579,900,Apple, iPhone 6S,16,Grey,  Foarte Bun,2,740,1715,1,2015,4,08.04.2022
659,900,Apple, iPhone 6S,16,Pink,  Ca Nou,2,740,1715,1,2015,4,08.04.2022
626,900,Apple, iPhone 6S,16,Grey,  Ca Nou,2,740,1715,1,2015,4,08.04.2022
609,950,Apple, iPhone 6S,32,Pink,  Foarte Bun,2,740,1715,1,2015,4,08.04.2022
699,950,Apple, iPhone 6S,32,Grey,  Ca Nou,2,740,1715,1,2015,4,08.04.2022
815,1000,Apple, iPhone 6S Plus,16,White,  Excelent,2,1080,2750,1,2015,4.2,30.04.2022
959,1000,Apple, iPhone 6S Plus,64,White,  Foarte Bun,2,1080,2750,1,2015,4.2,30.04.2022
815,1000,Apple, iPhone 6S Plus,16,White,  Excelent,2,1080,2750,1,2015,4.2,30.04.2022
815,1000,Apple, iPhone 6S Plus,16,White,  Excelent,2,1080,2750,1,2015,4.2,30.04.2022
859,1000,Apple, iPhone 6S Plus,16,Gold,  Ca Nou,2,1080,2750,1,2015,4.2,30.04.2022
699,1600,Apple, iPhone 7,32,White,  Foarte Bun,2,740,1960,1,2016,4.1,30.04.2022
859,1800,Apple, iPhone 7,128,Pink,  Foarte Bun,2,740,1960,1,2016,4.1,30.04.2022
699,1600,Apple, iPhone 7,32,Black,  Foarte Bun,2,740,1960,1,2016,4.1,30.04.2022
759,1600,Apple, iPhone 7,32,Black,  Excelent,2,740,1960,1,2016,4.1,30.04.2022
759,1600,Apple, iPhone 7,32,Pink,  Excelent,2,740,1960,1,2016,4.1,30.04.2022
859,1800,Apple, iPhone 7,128,Gold,  Foarte Bun,2,740,1960,1,2016,4.1,30.04.2022
759,1600,Apple, iPhone 7,32,Pink,  Excelent,2,740,1960,1,2016,4.1,30.04.2022
759,1600,Apple, iPhone 7,32,Pink,  Excelent,2,740,1960,1,2016,4.1,30.04.2022
959,1800,Apple, iPhone 7,128,Black,  Ca Nou,2,740,1960,1,2016,4.1,30.04.2022
699,1600,Apple, iPhone 7,32,Gold,  Foarte Bun,2,740,1960,1,2016,4.1,30.04.2022
799,1600,Apple, iPhone 7,32,Black,  Ca Nou,2,740,1960,1,2016,4.1,30.04.2022
959,1800,Apple, iPhone 7,128,Black,  Ca Nou,2,740,1960,1,2016,4.1,30.04.2022
959,1800,Apple, iPhone 7,128,Black,  Ca Nou,2,740,1960,1,2016,4.1,30.04.2022
799,1600,Apple, iPhone 7,32,Pink,  Ca Nou,2,740,1960,1,2016,4.1,30.04.2022
859,1800,Apple, iPhone 7,128,Black,  Foarte Bun,2,740,1960,1,2016,4.1,30.04.2022
859,1800,Apple, iPhone 7,128,Red,  Foarte Bun,2,740,1960,1,2016,4.1,30.04.2022
859,1800,Apple, iPhone 7,128,White,  Foarte Bun,2,740,1960,1,2016,4.1,30.04.2022
679,1600,Apple, iPhone 7,32,White,  Bun,2,740,1960,1,2016,4.1,08.04.2022
679,1600,Apple, iPhone 7,32,White,  Bun,2,740,1960,1,2016,4.1,08.04.2022
679,1600,Apple, iPhone 7,32,White,  Bun,2,740,1960,1,2016,4.1,08.04.2022
749,1600,Apple, iPhone 7,32,White,  Foarte Bun,2,740,1960,1,2016,4.1,08.04.2022
799,1600,Apple, iPhone 7,32,White,  Excelent,2,740,1960,1,2016,4.1,08.04.2022
799,1600,Apple, iPhone 7,32,Gold,  Excelent,2,740,1960,1,2016,4.1,08.04.2022
999,1800,Apple, iPhone 7,128,Black,  Ca Nou,2,740,1960,1,2016,4.1,08.04.2022
749,1600,Apple, iPhone 7,32,Black,  Foarte Bun,2,740,1960,1,2016,4.1,08.04.2022
806,1600,Apple, iPhone 7,32,Pink,  Ca Nou,2,740,1960,1,2016,4.1,08.04.2022
844,1800,Apple, iPhone 7,128,Black,  Foarte Bun,2,740,1960,1,2016,4.1,08.04.2022
799,1600,Apple, iPhone 7,32,Black,  Excelent,2,740,1960,1,2016,4.1,08.04.2022
1049,1900,Apple, iPhone 7,256,Black,  Excelent,2,740,1960,1,2016,4.1,08.04.2022
829,1800,Apple, iPhone 7,128,Black,  Bun,2,740,1960,1,2016,4.1,08.04.2022
889,1800,Apple, iPhone 7,128,Black,  Foarte Bun,2,740,1960,1,2016,4.1,08.04.2022
889,1800,Apple, iPhone 7,128,White,  Foarte Bun,2,740,1960,1,2016,4.1,08.04.2022
849,1600,Apple, iPhone 7,32,Black,  Ca Nou,2,740,1960,1,2016,4.1,08.04.2022
749,1600,Apple, iPhone 7,32,Gold,  Foarte Bun,2,740,1960,1,2016,4.1,08.04.2022
999,1800,Apple, iPhone 7,128,Red,  Ca Nou,2,740,1960,1,2016,4.1,08.04.2022
999,1800,Apple, iPhone 7,128,Pink,  Ca Nou,2,740,1960,1,2016,4.1,08.04.2022
949,1800,Apple, iPhone 7,128,White,  Excelent,2,740,1960,1,2016,4.1,08.04.2022
999,1800,Apple, iPhone 7,128,Gold,  Ca Nou,2,740,1960,1,2016,4.1,08.04.2022
849,1600,Apple, iPhone 7,32,Pink,  Ca Nou,2,740,1960,1,2016,4.1,08.04.2022
849,1600,Apple, iPhone 7,32,White,  Ca Nou,2,740,1960,1,2016,4.1,08.04.2022
849,1600,Apple, iPhone 7,32,Gold,  Ca Nou,2,740,1960,1,2016,4.1,08.04.2022
849,1600,Apple, iPhone 7,32,Pink,  Ca Nou,2,740,1960,1,2016,4.1,08.04.2022
849,1600,Apple, iPhone 7,32,White,  Ca Nou,2,740,1960,1,2016,4.1,08.04.2022
849,1600,Apple, iPhone 7,32,Gold,  Ca Nou,2,740,1960,1,2016,4.1,08.04.2022
849,1600,Apple, iPhone 7,32,Pink,  Ca Nou,2,740,1960,1,2016,4.1,08.04.2022
849,1600,Apple, iPhone 7,32,White,  Ca Nou,2,740,1960,1,2016,4.1,08.04.2022
849,1600,Apple, iPhone 7,32,Gold,  Ca Nou,2,740,1960,1,2016,4.1,08.04.2022
1059,2000,Apple, iPhone 7 Plus,32,Gold,  Excelent,3,1080,2900,2,2016,4.1,30.04.2022
999,2000,Apple, iPhone 7 Plus,32,Gold,  Foarte Bun,3,1080,2900,2,2016,4.1,30.04.2022
959,2000,Apple, iPhone 7 Plus,32,White,  Bun,3,1080,2900,2,2016,4.1,30.04.2022
1199,2640,Apple, iPhone 7 Plus,128,Pink,  Ca Nou,3,1080,2900,2,2016,4.1,30.04.2022
1099,2640,Apple, iPhone 7 Plus,128,Black,  Foarte Bun,3,1080,2900,2,2016,4.1,30.04.2022
999,2000,Apple, iPhone 7 Plus,32,Black,  Foarte Bun,3,1080,2900,2,2016,4.1,30.04.2022
959,2000,Apple, iPhone 7 Plus,32,Black,  Bun,3,1080,2900,2,2016,4.1,30.04.2022
1059,2000,Apple, iPhone 7 Plus,32,White,  Excelent,3,1080,2900,2,2016,4.1,30.04.2022
1359,2900,Apple, iPhone 7 Plus,256,Gold,  Foarte Bun,3,1080,2900,2,2016,4.1,30.04.2022
999,2000,Apple, iPhone 7 Plus,32,White,  Foarte Bun,3,1080,2900,2,2016,4.1,30.04.2022
1279,2900,Apple, iPhone 7 Plus,256,Gold,  Bun,3,1080,2900,2,2016,4.1,30.04.2022
999,2640,Apple, iPhone 7 Plus,128,Black,  Bun,3,1080,2900,2,2016,4.1,30.04.2022
959,2000,Apple, iPhone 7 Plus,32,Gold,  Bun,3,1080,2900,2,2016,4.1,30.04.2022
1099,2000,Apple, iPhone 7 Plus,32,Black,  Foarte Bun,3,1080,2900,2,2016,4.1,08.04.2022
1091,2640,Apple, iPhone 7 Plus,128,Black,  Foarte Bun,3,1080,2900,2,2016,4.1,08.04.2022
1099,2000,Apple, iPhone 7 Plus,32,Black,  Foarte Bun,3,1080,2900,2,2016,4.1,08.04.2022
1099,2000,Apple, iPhone 7 Plus,32,Black,  Foarte Bun,3,1080,2900,2,2016,4.1,08.04.2022
1099,2000,Apple, iPhone 7 Plus,32,Pink,  Foarte Bun,3,1080,2900,2,2016,4.1,08.04.2022
1149,2000,Apple, iPhone 7 Plus,32,Black,  Excelent,3,1080,2900,2,2016,4.1,08.04.2022
1079,2640,Apple, iPhone 7 Plus,128,Black,  Bun,3,1080,2900,2,2016,4.1,08.04.2022
1199,2000,Apple, iPhone 7 Plus,32,Black,  Ca Nou,3,1080,2900,2,2016,4.1,08.04.2022
1149,2640,Apple, iPhone 7 Plus,128,Red,  Foarte Bun,3,1080,2900,2,2016,4.1,08.04.2022
1099,2000,Apple, iPhone 7 Plus,32,Gold,  Foarte Bun,3,1080,2900,2,2016,4.1,08.04.2022
1039,2000,Apple, iPhone 7 Plus,32,Black,  Bun,3,1080,2900,2,2016,4.1,08.04.2022
1149,2640,Apple, iPhone 7 Plus,128,White,  Foarte Bun,3,1080,2900,2,2016,4.1,08.04.2022
1091,2640,Apple, iPhone 7 Plus,128,Pink,  Foarte Bun,3,1080,2900,2,2016,4.1,08.04.2022
1199,2000,Apple, iPhone 7 Plus,32,White,  Ca Nou,3,1080,2900,2,2016,4.1,08.04.2022
1149,2640,Apple, iPhone 7 Plus,128,Gold,  Foarte Bun,3,1080,2900,2,2016,4.1,08.04.2022
1039,2000,Apple, iPhone 7 Plus,32,Pink,  Bun,3,1080,2900,2,2016,4.1,08.04.2022
911,2000,Apple, iPhone 8,64,Gold,  Excelent,2,740,1821,1,2017,4.3,30.04.2022
959,2000,Apple, iPhone 8,64,White,  Excelent,2,740,1821,1,2017,4.3,30.04.2022
854,2000,Apple, iPhone 8,64,Grey,  Foarte Bun,2,740,1821,1,2017,4.3,30.04.2022
899,2000,Apple, iPhone 8,64,White,  Foarte Bun,2,740,1821,1,2017,4.3,30.04.2022
959,2000,Apple, iPhone 8,64,Gold,  Excelent,2,740,1821,1,2017,4.3,30.04.2022
899,2000,Apple, iPhone 8,64,Grey,  Foarte Bun,2,740,1821,1,2017,4.3,30.04.2022
1059,2000,Apple, iPhone 8,64,Gold,  Ca Nou,2,740,1821,1,2017,4.3,30.04.2022
1059,2000,Apple, iPhone 8,64,Grey,  Ca Nou,2,740,1821,1,2017,4.3,30.04.2022
959,2000,Apple, iPhone 8,64,Grey,  Excelent,2,740,1821,1,2017,4.3,30.04.2022
1059,2000,Apple, iPhone 8,64,White,  Ca Nou,2,740,1821,1,2017,4.3,30.04.2022
899,2000,Apple, iPhone 8,64,Gold,  Foarte Bun,2,740,1821,1,2017,4.3,30.04.2022
1159,2250,Apple, iPhone 8,256,Grey,  Excelent,2,740,1821,1,2017,4.3,30.04.2022
1159,2250,Apple, iPhone 8,256,Grey,  Excelent,2,740,1821,1,2017,4.3,30.04.2022
1159,2250,Apple, iPhone 8,256,Grey,  Excelent,2,740,1821,1,2017,4.3,30.04.2022
949,2000,Apple, iPhone 8,64,Grey,  Foarte Bun,2,740,1821,1,2017,4.3,08.04.2022
1049,2250,Apple, iPhone 8,256,White,  Foarte Bun,2,740,1821,1,2017,4.3,08.04.2022
1149,2250,Apple, iPhone 8,256,White,  Excelent,2,740,1821,1,2017,4.3,08.04.2022
899,2000,Apple, iPhone 8,64,Grey,  Bun,2,740,1821,1,2017,4.3,08.04.2022
1089,2000,Apple, iPhone 8,64,White,  Ca Nou,2,740,1821,1,2017,4.3,08.04.2022
949,2000,Apple, iPhone 8,64,White,  Foarte Bun,2,740,1821,1,2017,4.3,08.04.2022
949,2000,Apple, iPhone 8,64,Gold,  Excelent,2,740,1821,1,2017,4.3,08.04.2022
949,2000,Apple, iPhone 8,64,White,  Foarte Bun,2,740,1821,1,2017,4.3,08.04.2022
949,2000,Apple, iPhone 8,64,White,  Foarte Bun,2,740,1821,1,2017,4.3,08.04.2022
999,2000,Apple, iPhone 8,64,White,  Excelent,2,740,1821,1,2017,4.3,08.04.2022
999,2000,Apple, iPhone 8,64,Gold,  Excelent,2,740,1821,1,2017,4.3,08.04.2022
949,2000,Apple, iPhone 8,64,Gold,  Foarte Bun,2,740,1821,1,2017,4.3,08.04.2022
1177,2490,Apple, iPhone 8 Plus,64,Grey,  Foarte Bun,3,1080,2691,2,2017,4.4,30.04.2022
1239,2490,Apple, iPhone 8 Plus,64,Grey,  Foarte Bun,3,1080,2691,2,2017,4.4,30.04.2022
1091,2490,Apple, iPhone 8 Plus,64,Grey,  Bun,3,1080,2691,2,2017,4.4,30.04.2022
1149,2490,Apple, iPhone 8 Plus,64,Grey,  Bun,3,1080,2691,2,2017,4.4,30.04.2022
1239,2490,Apple, iPhone 8 Plus,64,White,  Foarte Bun,3,1080,2691,2,2017,4.4,30.04.2022
1239,2490,Apple, iPhone 8 Plus,64,Gold,  Foarte Bun,3,1080,2691,2,2017,4.4,30.04.2022
1299,2490,Apple, iPhone 8 Plus,64,Grey,  Excelent,3,1080,2691,2,2017,4.4,30.04.2022
1349,2750,Apple, iPhone 8 Plus,256,Red,  Bun,3,1080,2691,2,2017,4.4,30.04.2022
1439,2750,Apple, iPhone 8 Plus,256,Red,  Foarte Bun,3,1080,2691,2,2017,4.4,30.04.2022
1299,2490,Apple, iPhone 8 Plus,64,Gold,  Excelent,3,1080,2691,2,2017,4.4,30.04.2022
1189,2490,Apple, iPhone 8 Plus,64,Grey,  Bun,3,1080,2691,2,2017,4.4,08.04.2022
1349,2490,Apple, iPhone 8 Plus,64,White,  Excelent,3,1080,2691,2,2017,4.4,08.04.2022
1279,2490,Apple, iPhone 8 Plus,64,Gold,  Foarte Bun,3,1080,2691,2,2017,4.4,08.04.2022
1279,2490,Apple, iPhone 8 Plus,64,Grey,  Foarte Bun,3,1080,2691,2,2017,4.4,08.04.2022
1279,2490,Apple, iPhone 8 Plus,64,Grey,  Foarte Bun,3,1080,2691,2,2017,4.4,08.04.2022
1279,2490,Apple, iPhone 8 Plus,64,Grey,  Foarte Bun,3,1080,2691,2,2017,4.4,08.04.2022
499,850,Apple, iPhone SE,32,Pink,  Foarte Bun,2,640,1624,1,2016,3.7,08.04.2022
1234,1850,Apple, iPhone SE 2020,64,Black,  Foarte Bun,3,740,1821,1,2020,4,30.04.2022
1299,1850,Apple, iPhone SE 2020,64,Black,  Foarte Bun,3,740,1821,1,2020,4,30.04.2022
1299,1850,Apple, iPhone SE 2020,64,White,  Foarte Bun,3,740,1821,1,2020,4,30.04.2022
1299,1850,Apple, iPhone SE 2020,64,White,  Foarte Bun,3,740,1821,1,2020,4,30.04.2022
1299,1850,Apple, iPhone SE 2020,64,White,  Foarte Bun,3,740,1821,1,2020,4,30.04.2022
1359,1850,Apple, iPhone SE 2020,64,Red,  Excelent,3,740,1821,1,2020,4,30.04.2022
1859,2500,Apple, iPhone SE 2020,256,White,  Excelent,3,740,1821,1,2020,4,30.04.2022
1139,1850,Apple, iPhone SE 2020,64,Black,  Bun,3,740,1821,1,2020,4,30.04.2022
1499,2200,Apple, iPhone SE 2020,128,Black,  Foarte Bun,3,740,1821,1,2020,4,30.04.2022
1234,1850,Apple, iPhone SE 2020,64,White,  Foarte Bun,3,740,1821,1,2020,4,30.04.2022
1599,2200,Apple, iPhone SE 2020,128,White,  Excelent,3,740,1821,1,2020,4,30.04.2022
1759,2500,Apple, iPhone SE 2020,256,Black,  Foarte Bun,3,740,1821,1,2020,4,30.04.2022
1234,1850,Apple, iPhone SE 2020,64,Red,  Foarte Bun,3,740,1821,1,2020,4,30.04.2022
1234,1850,Apple, iPhone SE 2020,64,White,  Foarte Bun,3,740,1821,1,2020,4,30.04.2022
1234,1850,Apple, iPhone SE 2020,64,White,  Foarte Bun,3,740,1821,1,2020,4,30.04.2022
1499,2200,Apple, iPhone SE 2020,128,White,  Foarte Bun,3,740,1821,1,2020,4,30.04.2022
1519,2200,Apple, iPhone SE 2020,128,White,  Excelent,3,740,1821,1,2020,4,30.04.2022
1399,2200,Apple, iPhone SE 2020,128,Black,  Bun,3,740,1821,1,2020,4,30.04.2022
1299,1850,Apple, iPhone SE 2020,64,Red,  Foarte Bun,3,740,1821,1,2020,4,30.04.2022
1424,2200,Apple, iPhone SE 2020,128,White,  Foarte Bun,3,740,1821,1,2020,4,30.04.2022
1199,1850,Apple, iPhone SE 2020,64,Black,  Bun,3,740,1821,1,2020,4,30.04.2022
1291,1850,Apple, iPhone SE 2020,64,Black,  Excelent,3,740,1821,1,2020,4,30.04.2022
1859,2500,Apple, iPhone SE 2020,256,Black,  Excelent,3,740,1821,1,2020,4,30.04.2022
1899,2500,Apple, iPhone SE 2020,256,Black,  Ca Nou,3,740,1821,1,2020,4,30.04.2022
1859,2500,Apple, iPhone SE 2020,256,Red,  Excelent,3,740,1821,1,2020,4,30.04.2022
1759,2500,Apple, iPhone SE 2020,256,Red,  Foarte Bun,3,740,1821,1,2020,4,30.04.2022
1359,1850,Apple, iPhone SE 2020,64,White,  Excelent,3,740,1821,1,2020,4,30.04.2022
1899,2500,Apple, iPhone SE 2020,256,Red,  Ca Nou,3,740,1821,1,2020,4,30.04.2022
1759,2500,Apple, iPhone SE 2020,256,White,  Foarte Bun,3,740,1821,1,2020,4,30.04.2022
1359,1850,Apple, iPhone SE 2020,64,Black,  Excelent,3,740,1821,1,2020,4,30.04.2022
1199,1850,Apple, iPhone SE 2020,64,Red,  Bun,3,740,1821,1,2020,4,30.04.2022
1599,2200,Apple, iPhone SE 2020,128,Red,  Excelent,3,740,1821,1,2020,4,30.04.2022
1499,2200,Apple, iPhone SE 2020,128,Red,  Foarte Bun,3,740,1821,1,2020,4,30.04.2022
1399,1850,Apple, iPhone SE 2020,64,White,  Ca Nou,3,740,1821,1,2020,4,30.04.2022
1329,2200,Apple, iPhone SE 2020,128,Black,  Bun,3,740,1821,1,2020,4,08.04.2022
1329,2200,Apple, iPhone SE 2020,128,White,  Bun,3,740,1821,1,2020,4,08.04.2022
1399,2200,Apple, iPhone SE 2020,128,Black,  Bun,3,740,1821,1,2020,4,08.04.2022
1234,1850,Apple, iPhone SE 2020,64,Red,  Foarte Bun,3,740,1821,1,2020,4,08.04.2022
1424,2200,Apple, iPhone SE 2020,128,White,  Foarte Bun,3,740,1821,1,2020,4,08.04.2022
1499,2200,Apple, iPhone SE 2020,128,Black,  Foarte Bun,3,740,1821,1,2020,4,08.04.2022
1424,2200,Apple, iPhone SE 2020,128,White,  Foarte Bun,3,740,1821,1,2020,4,08.04.2022
1424,2200,Apple, iPhone SE 2020,128,White,  Foarte Bun,3,740,1821,1,2020,4,08.04.2022
1299,1850,Apple, iPhone SE 2020,64,Black,  Foarte Bun,3,740,1821,1,2020,4,08.04.2022
1299,1850,Apple, iPhone SE 2020,64,Black,  Foarte Bun,3,740,1821,1,2020,4,08.04.2022
1299,1850,Apple, iPhone SE 2020,64,Black,  Foarte Bun,3,740,1821,1,2020,4,08.04.2022
1234,1850,Apple, iPhone SE 2020,64,Black,  Foarte Bun,3,740,1821,1,2020,4,08.04.2022
1234,1850,Apple, iPhone SE 2020,64,Black,  Foarte Bun,3,740,1821,1,2020,4,08.04.2022
1234,1850,Apple, iPhone SE 2020,64,Black,  Foarte Bun,3,740,1821,1,2020,4,08.04.2022
1299,1850,Apple, iPhone SE 2020,64,Red,  Foarte Bun,3,740,1821,1,2020,4,08.04.2022
1379,1850,Apple, iPhone SE 2020,64,Black,  Excelent,3,740,1821,1,2020,4,08.04.2022
1379,1850,Apple, iPhone SE 2020,64,Red,  Excelent,3,740,1821,1,2020,4,08.04.2022
1559,2900,Apple, iPhone X,256,Grey,  Bun,3,1080,2716,2,2017,4.3,30.04.2022
1459,2500,Apple, iPhone X,64,Grey,  Bun,3,1080,2716,2,2017,4.3,30.04.2022
1499,2500,Apple, iPhone X,64,White,  Foarte Bun,3,1080,2716,2,2017,4.3,30.04.2022
1659,2900,Apple, iPhone X,256,White,  Foarte Bun,3,1080,2716,2,2017,4.3,30.04.2022
1659,2900,Apple, iPhone X,256,White,  Foarte Bun,3,1080,2716,2,2017,4.3,30.04.2022
1659,2900,Apple, iPhone X,256,White,  Foarte Bun,3,1080,2716,2,2017,4.3,30.04.2022
1424,2500,Apple, iPhone X,64,White,  Foarte Bun,3,1080,2716,2,2017,4.3,30.04.2022
1424,2500,Apple, iPhone X,64,White,  Foarte Bun,3,1080,2716,2,2017,4.3,30.04.2022
1424,2500,Apple, iPhone X,64,White,  Foarte Bun,3,1080,2716,2,2017,4.3,30.04.2022
1499,2500,Apple, iPhone X,64,Grey,  Foarte Bun,3,1080,2716,2,2017,4.3,30.04.2022
1424,2500,Apple, iPhone X,64,Grey,  Foarte Bun,3,1080,2716,2,2017,4.3,30.04.2022
1599,2500,Apple, iPhone X,64,Grey,  Excelent,3,1080,2716,2,2017,4.3,30.04.2022
1599,2500,Apple, iPhone X,64,Grey,  Excelent,3,1080,2716,2,2017,4.3,30.04.2022
1599,2500,Apple, iPhone X,64,Grey,  Excelent,3,1080,2716,2,2017,4.3,30.04.2022
1759,2900,Apple, iPhone X,256,White,  Excelent,3,1080,2716,2,2017,4.3,30.04.2022
1659,2900,Apple, iPhone X,256,Grey,  Foarte Bun,3,1080,2716,2,2017,4.3,30.04.2022
1759,2900,Apple, iPhone X,256,Grey,  Excelent,3,1080,2716,2,2017,4.3,30.04.2022
1659,2900,Apple, iPhone X,256,Grey,  Foarte Bun,3,1080,2716,2,2017,4.3,30.04.2022
1759,2900,Apple, iPhone X,256,Grey,  Excelent,3,1080,2716,2,2017,4.3,30.04.2022
1659,2900,Apple, iPhone X,256,Grey,  Foarte Bun,3,1080,2716,2,2017,4.3,30.04.2022
1759,2900,Apple, iPhone X,256,Grey,  Excelent,3,1080,2716,2,2017,4.3,30.04.2022
1599,2500,Apple, iPhone X,64,White,  Excelent,3,1080,2716,2,2017,4.3,30.04.2022
1599,2500,Apple, iPhone X,64,White,  Excelent,3,1080,2716,2,2017,4.3,30.04.2022
1599,2500,Apple, iPhone X,64,White,  Excelent,3,1080,2716,2,2017,4.3,30.04.2022
1499,2500,Apple, iPhone X,64,Grey,  Foarte Bun,3,1080,2716,2,2017,4.3,08.04.2022
1499,2500,Apple, iPhone X,64,Grey,  Foarte Bun,3,1080,2716,2,2017,4.3,08.04.2022
1499,2500,Apple, iPhone X,64,Grey,  Foarte Bun,3,1080,2716,2,2017,4.3,08.04.2022
1499,2500,Apple, iPhone X,64,White,  Foarte Bun,3,1080,2716,2,2017,4.3,08.04.2022
1699,2500,Apple, iPhone X,64,Grey,  Excelent,3,1080,2716,2,2017,4.3,08.04.2022
1599,2500,Apple, iPhone X,64,White,  Excelent,3,1080,2716,2,2017,4.3,08.04.2022
1949,2500,Apple, iPhone X,64,Grey,  Ca Nou,3,1080,2716,2,2017,4.3,08.04.2022
1599,2500,Apple, iPhone XR,64,Black,  Foarte Bun,3,820,2942,1,2018,4.5,30.04.2022
1599,2500,Apple, iPhone XR,64,Red,  Foarte Bun,3,820,2942,1,2018,4.5,30.04.2022
1519,2500,Apple, iPhone XR,64,Yellow,  Foarte Bun,3,820,2942,1,2018,4.5,30.04.2022
1699,2500,Apple, iPhone XR,64,Yellow,  Ca Nou,3,820,2942,1,2018,4.5,30.04.2022
1557,2750,Apple, iPhone XR,128,Black,  Foarte Bun,3,820,2942,1,2018,4.5,30.04.2022
1519,2500,Apple, iPhone XR,64,Blue,  Foarte Bun,3,820,2942,1,2018,4.5,30.04.2022
1599,2500,Apple, iPhone XR,64,Blue,  Foarte Bun,3,820,2942,1,2018,4.5,30.04.2022
1659,2500,Apple, iPhone XR,64,Black,  Excelent,3,820,2942,1,2018,4.5,30.04.2022
1659,2500,Apple, iPhone XR,64,Red,  Excelent,3,820,2942,1,2018,4.5,30.04.2022
1599,2500,Apple, iPhone XR,64,Red,  Foarte Bun,3,820,2942,1,2018,4.5,30.04.2022
1509,2750,Apple, iPhone XR,128,Red,  Bun,3,820,2942,1,2018,4.5,08.04.2022
1599,2500,Apple, iPhone XR,64,Black,  Foarte Bun,3,820,2942,1,2018,4.5,08.04.2022
1499,2650,Apple, iPhone XS,64,Grey,  Foarte Bun,4,1080,2658,2,2018,4.3,30.04.2022
1499,2650,Apple, iPhone XS,64,Grey,  Foarte Bun,4,1080,2658,2,2018,4.3,30.04.2022
1499,2650,Apple, iPhone XS,64,Grey,  Foarte Bun,4,1080,2658,2,2018,4.3,30.04.2022
1499,2650,Apple, iPhone XS,64,Gold,  Foarte Bun,4,1080,2658,2,2018,4.3,30.04.2022
1424,2650,Apple, iPhone XS,64,Grey,  Foarte Bun,4,1080,2658,2,2018,4.3,30.04.2022
1799,2850,Apple, iPhone XS,256,Gold,  Foarte Bun,4,1080,2658,2,2018,4.3,30.04.2022
1699,2650,Apple, iPhone XS,64,Grey,  Ca Nou,4,1080,2658,2,2018,4.3,30.04.2022
1424,2650,Apple, iPhone XS,64,Grey,  Foarte Bun,4,1080,2658,2,2018,4.3,30.04.2022
1424,2650,Apple, iPhone XS,64,Grey,  Foarte Bun,4,1080,2658,2,2018,4.3,30.04.2022
2099,3150,Apple, iPhone XS,512,Grey,  Foarte Bun,4,1080,2658,2,2018,4.3,30.04.2022
1859,2850,Apple, iPhone XS,256,White,  Excelent,4,1080,2658,2,2018,4.3,30.04.2022
1659,2650,Apple, iPhone XS,64,Gold,  Excelent,4,1080,2658,2,2018,4.3,30.04.2022
1659,2650,Apple, iPhone XS,64,Grey,  Excelent,4,1080,2658,2,2018,4.3,30.04.2022
1659,2650,Apple, iPhone XS,64,Gold,  Excelent,4,1080,2658,2,2018,4.3,30.04.2022
1659,2650,Apple, iPhone XS,64,Gold,  Excelent,4,1080,2658,2,2018,4.3,30.04.2022
1859,2850,Apple, iPhone XS,256,Gold,  Excelent,4,1080,2658,2,2018,4.3,30.04.2022
1799,2850,Apple, iPhone XS,256,Grey,  Foarte Bun,4,1080,2658,2,2018,4.3,30.04.2022
1859,2850,Apple, iPhone XS,256,Grey,  Excelent,4,1080,2658,2,2018,4.3,30.04.2022
